,X-Dist,Y-Dist,Speed,Direction,RotSpeed,Collision_Y,Collision_N
1389,0.022119,0.400823,0.00547,0.300678,0.334106,1,0
1390,-0.282583,0.121523,0.943799,0.345006,-0.946606,1,0
1391,0.211686,0.35688,0.149384,-0.449293,0.289613,0,1
1392,0.610473,0.485049,0.895186,-0.877424,0.247004,0,1
1393,0.053436,0.252506,0.101967,0.148462,0.087249,1,0
1394,0.265863,0.902398,0.915109,0.719261,0.431632,1,0
1395,-0.201068,0.792749,0.172607,-0.20311,-0.084604,1,0
1396,-0.290854,0.350973,0.371689,-0.509861,0.328572,0,1
1397,0.355648,0.741069,0.643007,0.994074,-0.453419,0,1
1398,0.001091,0.476752,0.831246,-0.540118,-0.830398,1,0
1399,-0.021907,0.849783,0.536798,-0.509651,0.697755,1,0
1400,-0.471754,0.007456,0.365912,0.613061,0.294719,0,1
1401,-0.143813,0.676963,0.170332,0.146196,0.094868,1,0
1402,0.846335,0.703902,0.532711,-0.80618,0.979453,0,1
1403,-0.962926,0.23273,0.980556,-0.376567,-0.831809,0,1
1404,-0.083422,0.62342,0.665,-0.627293,0.597006,1,0
1405,0.212396,0.788712,0.655,0.91551,0.616523,1,0
1406,0.315296,0.666639,0.799083,0.592764,0.79719,1,0
1407,-0.094343,0.141161,0.917726,-0.210324,0.614573,1,0
1408,0.827949,0.927945,0.55174,0.647389,0.659382,0,1
1409,-0.245295,0.537273,0.819076,-0.596503,0.450815,1,0
1410,-0.215109,0.334829,0.69236,0.943852,-0.361337,1,0
1411,-0.337614,0.677928,0.301689,0.49854,-0.175044,1,0
1412,0.093177,0.809245,0.781841,-0.425098,-0.478735,1,0
1413,0.489945,0.499828,0.093606,0.482726,0.323475,0,1
1414,0.60868,0.382234,0.718927,0.150037,-0.561841,0,1
1415,-0.401952,0.518546,0.699783,-0.413874,0.786258,0,1
1416,-0.910084,0.977826,0.114274,-0.883764,-0.697462,0,1
1417,-0.294814,0.254465,0.062818,-0.79922,0.603273,0,1
1418,-0.073453,0.629767,0.174504,0.70827,-0.416286,1,0
1419,-0.313128,0.302639,0.012411,-0.242955,0.077318,0,1
1420,-0.142221,0.281928,0.381367,-0.616483,0.60155,1,0
1421,-0.257857,0.327474,0.844887,-0.209811,0.148823,1,0
1422,0.098507,0.057037,0.41338,0.534576,0.814348,1,0
1423,0.338995,0.405938,0.899473,0.089739,0.354204,1,0
1424,0.243766,0.516833,0.564968,-0.704223,-0.301104,1,0
1425,-0.756075,0.744958,0.972705,-0.670486,-0.433507,0,1
1426,0.444054,0.383183,0.92782,0.319458,-0.713929,0,1
1427,-0.00962,0.819294,0.833729,-0.621063,-0.509436,1,0
1428,-0.477588,0.257101,0.998643,-0.068675,-0.643882,0,1
1429,-0.10227,0.748223,0.51441,0.359731,-0.974683,1,0
1430,-0.095576,0.000457,0.202895,-0.608648,-0.410973,1,0
1431,0.550499,0.87844,0.241923,0.089128,0.174087,0,1
1432,-0.174368,0.644628,0.759936,-0.998271,-0.489701,1,0
1433,0.325689,0.00814,0.80106,0.756576,0.070285,1,0
1434,0.249993,0.166871,0.575281,0.73016,0.692734,1,0
1435,-0.103649,0.687928,0.738983,-0.755984,0.452028,1,0
1436,-0.027907,0.338307,0.17002,0.856338,-0.688943,1,0
1437,-0.084237,0.707739,0.738114,-0.535285,-0.206388,0,1
1438,0.274868,0.902595,0.969393,0.146561,0.351431,1,0
1439,0.013714,0.17264,0.223555,-0.740797,-0.054714,1,0
1440,0.038976,0.385188,0.249261,0.950826,-0.195939,1,0
1441,0.142024,0.472973,0.280259,0.53697,0.744722,1,0
1442,-0.024808,0.356718,0.154995,-0.1057,-0.065885,1,0
1443,0.239319,0.914547,0.203249,0.855666,-0.656489,0,1
1444,0.155629,0.297344,0.762872,0.513394,-0.485806,0,1
1445,-0.087626,0.727538,0.568308,0.619993,-0.093889,0,1
1446,0.111723,0.422766,0.861808,0.78576,-0.969334,1,0
1447,0.628343,0.501846,0.146649,0.511184,0.49132,0,1
1448,0.883828,0.3826,0.229756,-0.692749,0.689363,0,1
1449,-0.937288,0.833092,0.963507,-0.685378,0.431186,0,1
1450,-0.272103,0.107046,0.620315,0.743666,-0.531914,1,0
1451,-0.845408,0.775336,0.638027,0.891647,0.897616,0,1
1452,0.948815,0.646965,0.802516,-0.207474,0.043785,0,1
1453,-0.437451,0.413808,0.995452,-0.961516,-0.475461,0,1
1454,-0.430538,0.362439,0.975004,0.877423,0.328229,0,1
1455,-0.068132,0.044161,0.121668,0.410076,0.550974,1,0
1456,-0.972427,0.268573,3.2e-05,0.766035,-0.334867,0,1
1457,-0.830938,0.9906,0.80963,0.553835,0.58973,0,1
1458,0.811031,0.086239,0.441659,0.478344,-0.919925,0,1
1459,0.107611,0.923276,0.776139,0.1583,-0.560974,0,1
1460,0.355265,0.108973,0.377435,0.592183,0.920399,0,1
1461,0.390354,0.186774,0.788044,0.286224,0.471911,1,0
1462,-0.054389,0.067796,0.529661,0.172243,-0.670446,1,0
1463,0.156864,0.489466,0.346344,-0.577174,-0.53276,1,0
1464,0.214325,0.29066,0.337053,-0.104751,0.213067,0,1
1465,0.210057,0.245721,0.520359,0.754217,-0.410446,0,1
1466,-0.339842,0.478407,0.100914,0.465222,-0.756708,0,1
1467,-0.04459,0.978738,0.693066,-0.145949,-0.43935,1,0
1468,-0.579903,0.280241,0.902234,0.564869,0.185157,0,1
1469,0.537812,0.171907,0.170644,0.955185,0.729275,0,1
1470,0.983314,0.827136,0.978751,-0.220461,0.060574,0,1
1471,0.076139,0.969171,0.201373,-0.645595,0.833714,1,0
1472,0.137456,0.224887,0.585687,0.986871,0.404731,1,0
1473,-0.44595,0.719621,0.696347,-0.119811,-0.789262,0,1
1474,0.073214,0.102482,0.291756,0.98435,0.24672,1,0
1475,0.122322,0.211478,0.770802,-0.026841,0.112078,0,1
1476,-0.334362,0.762056,0.865278,0.525886,-0.66215,1,0
1477,0.131111,0.014979,0.521331,0.724017,-0.851913,0,1
1478,-0.077872,0.956819,0.968809,0.820792,0.924966,1,0
1479,0.827281,0.575765,0.839205,0.402775,-0.126833,0,1
1480,0.180202,0.684088,0.293271,-0.968799,-0.746016,0,1
1481,-0.037973,0.384099,0.233031,-0.652751,-0.788711,1,0
1482,-0.147884,0.683695,0.617153,-0.408983,0.80985,1,0
1483,0.001818,0.152696,0.818608,0.568009,-0.026241,0,1
1484,0.019922,0.629043,0.433763,-0.49298,0.868172,1,0
1485,-0.059146,0.215919,0.300165,0.648555,-0.361901,1,0
1486,0.092549,0.367389,0.940275,0.938749,0.89102,1,0
1487,0.180886,0.939321,0.665673,0.323817,0.296301,0,1
1488,-0.740747,0.594406,0.560924,-0.513249,-0.437417,0,1
1489,-0.018569,0.415817,0.391868,-0.347217,0.554138,1,0
1490,0.12753,0.702088,0.622284,-0.209199,0.931201,1,0
1491,-0.305584,0.771921,0.735078,-0.55377,-0.218315,0,1
1492,0.096278,0.340168,0.391464,0.052594,0.503785,1,0
1493,-0.068024,0.256474,0.045085,-0.44787,0.996671,1,0
1494,0.40336,0.443001,0.73781,0.858429,0.232914,1,0
1495,0.155155,0.693961,0.720836,0.195088,0.476517,1,0
1496,0.042594,0.090005,0.257051,0.080174,-0.144974,1,0
1497,-0.050542,0.467396,0.294733,-0.480453,-0.695007,1,0
1498,0.801261,0.85269,0.589528,-0.294772,0.881446,0,1
1499,0.469582,0.33122,0.235367,0.170244,0.453462,0,1
1500,-0.079961,0.579591,0.011272,-0.06279,-0.485065,1,0
1501,-0.281057,0.183128,0.234423,0.449662,0.267796,0,1
1502,0.956081,0.957418,0.816346,0.977441,0.02314,0,1
1503,-0.954244,0.447011,0.746289,0.157675,0.095905,0,1
1504,0.413895,0.836022,0.413472,0.467668,0.302838,1,0
1505,-0.790068,0.974096,0.785173,-0.631276,0.332551,0,1
1506,-0.051426,0.40173,0.298849,-0.946572,0.285573,0,1
1507,-0.461332,0.91651,0.484039,-0.131713,-0.107899,0,1
1508,0.761672,0.421637,0.801906,0.772854,0.773516,0,1
1509,-0.075374,0.000744,0.985496,-0.542978,-0.061981,1,0
1510,0.204728,0.930543,0.390267,-0.676296,0.867889,0,1
1511,0.129458,0.924535,0.537552,-0.617933,-0.618784,1,0
1512,-0.260748,0.749805,0.733328,0.814908,-0.886879,0,1
1513,0.15137,0.744911,0.205054,0.189996,0.772603,0,1
1514,0.039461,0.959173,0.095298,-0.14611,0.555051,1,0
1515,-0.705471,0.691677,0.634648,0.003819,-0.47489,0,1
1516,-0.806697,0.895031,0.072445,0.271845,0.359451,0,1
1517,0.106374,0.424185,0.212848,0.608147,-0.050482,1,0
1518,-0.580075,0.139378,0.860629,0.772525,-0.819678,0,1
1519,-0.682124,0.825351,0.320201,0.420269,-0.388379,0,1
1520,0.407863,0.082434,0.716024,0.882804,0.699406,0,1
1521,0.030901,0.62809,0.514122,-0.166212,0.360844,1,0
1522,-0.479159,0.247762,0.825283,0.276542,0.590956,0,1
1523,0.68851,0.860636,0.91371,0.541572,0.565014,0,1
1524,-0.65593,0.464103,0.501446,-0.011129,-0.339604,0,1
1525,0.808806,0.489956,0.505919,0.74914,-0.247122,0,1
1526,-0.305272,0.298037,0.391919,0.447553,-0.246851,1,0
1527,0.045494,0.954963,0.514758,0.182253,-0.919828,1,0
1528,-0.050081,0.989839,0.170259,0.320319,-0.771249,1,0
1529,-0.150206,0.371653,0.99156,-0.369737,0.087033,1,0
1530,-0.228394,0.362327,0.221077,0.297487,-0.156673,1,0
1531,-0.315779,0.861573,0.967283,-0.026863,-0.302915,1,0
1532,0.209693,0.551348,0.142614,-0.5342,-0.275845,1,0
1533,-0.590688,0.059473,0.358335,-0.371098,0.397668,0,1
1534,-0.039699,0.981429,0.022052,0.660387,0.415772,1,0
1535,0.891614,0.977952,0.657081,0.823788,-0.784996,0,1
1536,-0.99128,0.675052,0.942068,0.859762,-0.931963,0,1
1537,0.913254,0.461616,0.901877,-0.718032,0.096071,0,1
1538,-0.363264,0.579883,0.493197,-0.510493,0.303534,1,0
1539,0.821404,0.742528,0.47865,-0.758801,0.730171,0,1
1540,-0.596784,0.026592,0.31239,-0.684284,0.864281,0,1
1541,0.22531,0.24059,0.579889,-0.810556,-0.400678,1,0
1542,-0.133736,0.384031,0.043955,-0.828791,-0.626818,0,1
1543,-0.357533,0.832429,0.309031,-0.542406,0.219831,1,0
1544,-0.0049,0.570187,0.951112,-0.680994,0.43307,1,0
1545,-0.11414,0.367333,0.821712,-0.283337,-0.526953,1,0
1546,-0.343045,0.444312,0.197271,-0.055035,-0.619633,0,1
1547,-0.274208,0.806477,0.783398,0.885599,-0.056159,0,1
1548,0.119948,0.02926,0.900314,-0.887161,-0.878615,1,0
1549,0.807458,0.866263,0.494562,0.295495,-0.118684,0,1
1550,-0.255916,0.565933,0.665692,0.378245,-0.60738,1,0
1551,-0.001214,0.226974,0.690247,-0.636858,0.832119,1,0
1552,-0.082357,0.444419,0.78683,0.268604,0.94995,1,0
1553,-0.455661,0.289692,0.835258,0.835076,-0.256604,1,0
1554,-0.810315,0.177683,0.608331,-0.258849,0.289855,0,1
1555,-0.33081,0.288138,0.149833,0.084423,0.861708,0,1
1556,0.057585,0.640112,0.040393,-0.66323,0.591687,1,0
1557,-0.09839,0.233475,0.175152,0.118163,0.277953,1,0
1558,-0.737411,0.17124,0.38928,0.241189,0.368934,0,1
1559,-0.053487,0.33224,0.229634,-0.42519,0.520224,1,0
1560,0.753872,0.390497,0.272415,-0.805603,0.024333,0,1
1561,0.114335,0.403108,0.76556,-0.936745,0.69412,1,0
1562,-0.391497,0.904562,0.764041,0.573531,0.543554,0,1
1563,-0.072556,0.750718,0.406114,0.650249,0.471779,1,0
1564,-0.226907,0.263651,0.977281,-0.148451,-0.306254,1,0
1565,-0.665435,0.353912,0.36033,0.06875,0.803538,0,1
1566,0.243802,0.875797,0.797355,0.739156,-0.159241,0,1
1567,-0.860171,0.357633,0.966711,0.544767,-0.231354,1,0
1568,-0.936368,0.503159,0.362797,0.45321,0.43435,0,1
1569,-0.101612,0.554016,0.020349,-0.502654,0.289562,1,0
1570,-0.008159,0.220642,0.478943,-0.257037,-0.649928,1,0
1571,-0.380795,0.2592,0.84581,-0.135068,-0.354678,0,1
1572,-0.187469,0.499365,0.627073,0.73088,0.567207,0,1
1573,-0.846926,0.380126,0.715921,-0.549346,-0.915539,0,1
1574,-0.07782,0.648584,0.693749,-0.674205,0.537034,1,0
1575,0.002603,0.165856,0.582581,-0.493827,-0.262796,1,0
1576,-0.26844,0.150103,0.867083,0.67108,0.605126,0,1
1577,-0.175521,0.172108,0.746523,-0.050034,0.035134,1,0
1578,-0.117476,0.159169,0.704384,-0.104608,0.157957,1,0
1579,-0.935498,0.081966,0.151078,-0.973726,-0.788545,0,1
1580,-0.138367,0.382854,0.782901,0.784312,-0.558782,0,1
1581,0.879396,0.223744,0.140839,0.37689,-0.546224,0,1
1582,-0.525597,0.755786,0.161163,-0.81691,0.692893,0,1
1583,-0.64842,0.911065,0.049267,0.761411,-0.536792,0,1
1584,0.018025,0.950892,0.212308,-0.03982,0.751414,1,0
1585,-0.392822,0.786119,0.748104,0.01981,0.993862,0,1
1586,0.885269,0.113602,0.621472,0.036214,-0.827564,0,1
1587,0.029241,0.701,0.773629,0.357905,0.987718,1,0
1588,-0.658105,0.347539,0.997895,0.572803,-0.18375,0,1
1589,0.068938,0.78326,0.990857,-0.064238,0.709622,1,0
1590,-0.186178,0.811795,0.360051,0.366856,-0.080877,0,1
1591,-0.080593,0.42924,0.262421,0.100284,-0.330804,1,0
1592,-0.802307,0.071755,0.804255,-0.191056,0.480462,0,1
1593,0.868719,0.467335,0.792252,-0.280556,-0.399981,0,1
1594,0.227061,0.461017,0.804129,-0.450872,-0.540978,1,0
1595,-0.210173,0.227438,0.842432,0.813234,-0.153193,0,1
1596,0.705492,0.860546,0.577183,-0.741631,-0.088251,1,0
1597,0.045789,0.591444,0.049955,0.8984,0.537993,1,0
1598,-0.999338,0.294463,0.556575,-0.480464,0.773616,0,1
1599,0.396658,0.914195,0.477684,0.575026,0.266949,1,0
1600,-0.337732,0.529943,0.704617,0.023714,-0.840012,0,1
1601,0.78245,0.882297,0.77515,-0.744142,-0.756704,0,1
1602,0.362456,0.615743,0.709002,-0.196468,0.015169,0,1
1603,-0.217973,0.31296,0.682937,-0.476336,0.344056,0,1
1604,0.66231,0.130921,0.656902,0.174556,-0.474981,0,1
1605,-0.002569,0.127428,0.841762,-0.766184,0.09493,1,0
1606,-0.040729,0.499001,0.61712,-0.479366,0.685886,1,0
1607,-0.116724,0.080906,0.564556,-0.107137,-0.168611,1,0
1608,0.065927,0.829662,0.098081,-0.866027,-0.821475,1,0
1609,-0.115605,0.102537,0.38416,-0.40416,0.800097,1,0
1610,0.880553,0.615455,0.157761,0.844908,-0.104637,0,1
1611,-0.009517,0.745693,0.07188,-0.017507,0.369455,1,0
1612,-0.111521,0.446942,0.663566,-0.417403,-0.075846,1,0
1613,0.275265,0.843186,0.854214,0.3106,0.488205,1,0
1614,-0.932285,0.109812,0.404896,-0.282308,0.741757,0,1
1615,0.864283,0.03278,0.774636,0.300698,0.876683,0,1
1616,0.266455,0.408532,0.318283,0.53364,0.323774,1,0
1617,0.197369,0.596438,0.896623,0.364808,0.575073,1,0
1618,-0.674315,0.366927,0.669762,-0.426377,0.344895,0,1
1619,-0.857838,0.252855,0.119855,0.793462,-0.841026,0,1
1620,-0.076476,0.24979,0.239388,-0.13258,-0.599784,1,0
1621,0.136052,0.274918,0.733384,-0.184666,0.935783,1,0
1622,-0.637706,0.149876,0.096757,-0.657825,0.513744,0,1
1623,0.002902,0.957239,0.318487,-0.224043,-0.829341,1,0
1624,-0.006742,0.783363,0.276782,0.405456,0.856151,1,0
1625,0.367995,0.978148,0.660575,-0.702734,-0.567538,0,1
1626,0.141948,0.200077,0.46504,0.120167,0.532321,1,0
1627,0.181691,0.988833,0.233438,0.227582,-0.451946,0,1
1628,-0.783244,0.015147,0.986324,-0.104682,0.422753,0,1
1629,-0.223842,0.705364,0.531993,0.495161,0.432982,0,1
1630,-0.148781,0.300047,0.299257,-0.279639,0.615561,1,0
1631,0.091318,0.079414,0.605175,-0.760053,-0.639272,1,0
1632,0.654111,0.673628,0.633031,-0.237444,-0.442558,0,1
1633,-0.035538,0.051512,0.846999,0.807306,-0.334272,1,0
1634,-0.669269,0.103586,0.985394,0.008834,0.712474,0,1
1635,0.908786,0.122848,0.867968,-0.240289,0.182717,0,1
1636,0.579736,0.680314,0.38191,0.101268,0.453285,0,1
1637,-0.084041,0.46499,0.040297,-0.406265,-0.889665,1,0
1638,-0.157601,0.77459,0.193162,-0.479641,0.720339,1,0
1639,-0.092484,0.163426,0.771726,0.044309,0.08605,0,1
1640,0.050261,0.579567,0.712329,0.888813,0.757084,1,0
1641,-0.092783,0.435484,0.986203,-0.00531,0.633264,1,0
1642,0.26071,0.06267,0.761285,-0.05332,0.180225,0,1
1643,0.111356,0.499648,0.2507,-0.932354,-0.890033,1,0
1644,-0.006124,0.026246,0.139457,0.847879,0.347111,1,0
1645,0.042208,0.664135,0.10812,-0.721164,0.996813,1,0
1646,0.375878,0.429485,0.529613,-0.472865,0.18166,0,1
1647,0.305729,0.607688,0.53097,0.087389,0.360145,1,0
1648,-0.031304,0.917238,0.564276,0.851903,-0.675143,0,1
1649,0.49112,0.848453,0.100475,0.532235,0.425862,0,1
1650,0.194832,0.638251,0.462736,-0.304171,-0.046463,0,1
1651,0.042988,0.677075,0.336709,-0.39739,0.91543,1,0
1652,0.106577,0.305151,0.724266,-0.023734,0.584397,1,0
1653,0.070293,0.781261,0.756791,-0.982156,0.760531,1,0
1654,0.041438,0.590392,0.674816,0.011032,0.888708,1,0
1655,-0.95345,0.326682,0.490508,0.785685,0.494627,0,1
1656,-0.197247,0.034969,0.120687,-0.470243,-0.497238,0,1
1657,0.149379,0.181957,0.326549,0.62154,0.794296,1,0
1658,0.021102,0.021152,0.610752,-0.749011,-0.451928,1,0
1659,0.450843,0.213136,0.894955,0.533589,0.552704,1,0
1660,0.957365,0.487571,0.439574,0.064961,0.940848,0,1
1661,-0.04552,0.08486,0.227379,-0.717803,0.661853,1,0
1662,-0.726373,0.34017,0.022121,0.168696,-0.585871,0,1
1663,-0.08882,0.640565,0.027691,0.622003,0.723747,1,0
1664,-0.40622,0.542891,0.791829,0.2272,-0.460456,1,0
1665,0.00502,0.920123,0.789679,-0.549137,0.799501,1,0
1666,0.972054,0.81897,0.904547,-0.089324,-0.988404,0,1
1667,-0.000245,0.708025,0.266424,0.485707,-0.549447,1,0
1668,0.076878,0.629883,0.724777,-0.811059,0.390461,1,0
1669,-0.008821,0.948937,0.094684,0.73158,0.275914,1,0
1670,-0.310324,0.114324,0.867728,-0.104668,0.460122,1,0
1671,0.259408,0.575527,0.207808,0.694979,0.190475,1,0
1672,0.028029,0.296567,0.223741,-0.762567,0.227667,1,0
1673,-0.254147,0.961053,0.332341,-0.923668,-0.756677,0,1
1674,0.250855,0.403532,0.315691,-0.839365,0.040577,1,0
1675,-0.093442,0.491389,0.270069,0.70576,-0.315994,1,0
1676,0.322806,0.212941,0.965318,-0.692667,-0.582938,1,0
1677,0.380009,0.373622,0.71467,-0.941786,-0.556319,0,1
1678,-0.095699,0.771774,0.010692,-0.750092,0.436341,1,0
1679,-0.984962,0.05948,0.002918,-0.62724,-0.566562,0,1
1680,0.091977,0.438148,0.958563,0.115894,0.711207,1,0
1681,0.73218,0.530247,0.766664,0.896115,-0.489667,0,1
1682,-0.60501,0.722461,0.254109,0.452548,0.355766,0,1
1683,0.122762,0.243492,0.369445,0.325442,0.002046,0,1
1684,-0.155612,0.778673,0.205152,0.816117,-0.257768,1,0
1685,0.003372,0.654077,0.725339,-0.867247,0.563115,1,0
1686,-0.023148,0.919564,0.39705,0.003041,0.674588,1,0
1687,0.070003,0.771527,0.783163,0.783473,0.09249,0,1
1688,0.132491,0.557958,0.668881,-0.054637,-0.799225,1,0
1689,0.658767,0.464208,0.773177,0.569934,0.233058,1,0
1690,-0.553402,0.143642,0.062631,0.549049,0.396706,0,1
1691,-0.282676,0.426816,0.827502,0.174967,0.379332,0,1
1692,0.997348,0.146524,0.291807,0.660611,0.42005,0,1
1693,0.064478,0.662289,0.067588,0.61764,-0.691746,1,0
1694,0.851673,0.96461,0.856456,-0.843292,0.439043,0,1
1695,-0.188752,0.526756,0.28414,-0.201436,0.090366,1,0
1696,-0.464294,0.55674,0.897092,0.972288,0.371458,0,1
1697,-0.13815,0.893035,0.562001,0.365404,-0.824572,1,0
1698,0.106312,0.299305,0.830123,-0.173463,-0.428667,0,1
1699,0.098518,0.129102,0.763166,-0.64997,0.041544,1,0
1700,0.466826,0.393848,0.429879,0.798764,-0.409793,0,1
1701,0.340066,0.465977,0.113873,0.350173,-0.299061,0,1
1702,-0.661649,0.857793,0.813561,-0.624121,-0.498321,0,1
1703,-0.169003,0.179224,0.434694,0.011874,0.498026,0,1
1704,-0.483328,0.728581,0.42289,0.66769,-0.408073,0,1
1705,-0.014112,0.98649,0.861443,0.509719,0.408367,1,0
1706,-0.381713,0.932312,0.089672,-0.770916,-0.767653,0,1
1707,0.128639,0.145133,0.169145,-0.808768,-0.03514,1,0
1708,0.47722,0.568864,0.901025,-0.760257,-0.133498,1,0
1709,-0.058236,0.373803,0.323674,-0.318789,-0.386764,1,0
1710,-0.035586,0.297093,0.08825,-0.114559,0.772935,1,0
1711,-0.795879,0.447035,0.633965,-0.499593,0.789429,0,1
1712,-0.063145,0.907128,0.537322,0.025272,0.864662,1,0
1713,-0.084714,0.259028,0.248444,-0.285957,-0.225993,1,0
1714,0.532396,0.83564,0.569978,0.696758,-0.133019,0,1
1715,-0.564173,0.0698,0.441905,-0.741689,0.604996,0,1
1716,-0.477596,0.864655,0.65293,0.16295,-0.266491,1,0
1717,0.05952,0.863829,0.192276,-0.259635,-0.810689,1,0
1718,0.099603,0.760989,0.536026,0.769467,0.661683,1,0
1719,-0.062846,0.44201,0.237777,-0.363642,0.534971,1,0
1720,0.183701,0.110767,0.681568,0.037213,0.371663,1,0
1721,-0.230075,0.255762,0.558142,0.060406,-0.477353,1,0
1722,0.710061,0.41966,0.950398,-0.53593,-0.485622,0,1
1723,-0.347622,0.373328,0.683938,0.34524,0.829409,0,1
1724,-0.85294,0.41963,0.470806,0.196465,0.52349,0,1
1725,-0.049908,0.802419,0.819741,0.540245,-0.881822,1,0
1726,-0.990753,0.998454,0.287237,-0.777612,-0.958427,0,1
1727,0.61243,0.401941,0.53599,0.48103,-0.463098,0,1
1728,-0.377467,0.393605,0.834018,-0.766878,-0.240898,0,1
1729,-0.115725,0.6503,0.333473,-0.4862,0.451924,1,0
1730,-0.007665,0.963216,0.947537,-0.539756,-0.752582,1,0
1731,-0.626421,0.042721,0.732451,-0.332629,-0.50073,0,1
1732,0.253624,0.733763,0.766081,0.502968,0.988177,1,0
1733,-0.506446,0.012078,0.1963,-0.839953,0.594807,0,1
1734,0.999614,0.885173,0.472971,0.498071,-0.801427,0,1
1735,0.920207,0.853158,0.978982,-0.005051,0.605869,0,1
1736,-0.390092,0.233854,0.663628,0.879645,0.396491,0,1
1737,-0.098256,0.046734,0.035659,-0.365715,0.90313,1,0
1738,0.091253,0.099417,0.941903,-0.974832,-0.580696,1,0
1739,-0.780333,0.767595,0.331294,-0.978509,-0.759944,0,1
1740,0.663425,0.572667,0.111018,0.292249,-0.868023,0,1
1741,0.066147,0.763148,0.25924,-0.813394,-0.464309,1,0
1742,-0.886242,0.417479,0.38679,-0.578064,-0.078094,0,1
1743,0.117858,0.898528,0.467153,-0.693656,-0.473315,1,0
1744,0.326628,0.189294,0.891939,0.536944,0.65103,1,0
1745,0.090757,0.411366,0.160119,0.002055,0.593268,1,0
1746,0.588519,0.63705,0.754648,0.90803,0.134864,1,0
1747,0.186247,0.078057,0.490267,0.962754,-0.084605,1,0
1748,0.923387,0.733551,0.668892,-0.798553,-0.295281,0,1
1749,-0.036164,0.944023,0.455656,-0.706574,0.646493,1,0
1750,-0.381246,0.692695,0.952816,0.339755,-0.475614,1,0
1751,-0.174074,0.783333,0.138572,-0.306676,0.148811,1,0
1752,0.735057,0.303536,0.027483,-0.929509,0.922463,0,1
1753,0.26925,0.537223,0.102705,-0.631689,0.903115,0,1
1754,-0.441502,0.725272,0.725394,0.256883,-0.487179,0,1
1755,0.606868,0.235299,0.289291,-0.61546,-0.979786,0,1
1756,0.15018,0.513395,0.606071,0.597557,0.972645,1,0
1757,-0.771953,0.923431,0.271407,-0.358732,0.406039,0,1
1758,-0.35873,0.819515,0.425257,-0.714771,-0.239442,0,1
1759,-0.124848,0.851948,0.788289,-0.871501,-0.902776,1,0
1760,0.386636,0.129117,0.968023,0.159654,0.129857,0,1
1761,0.508573,0.761849,0.74523,0.939708,-0.374384,0,1
1762,0.301725,0.94515,0.554031,-0.60524,-0.090414,1,0
1763,-0.02506,0.235773,0.677899,-0.789957,0.996625,1,0
1764,-0.852413,0.194905,0.898141,-0.736364,0.375164,0,1
1765,-0.007377,0.578923,0.045122,0.22878,0.273014,1,0
1766,-0.298001,0.033151,0.928533,-0.256097,0.592324,1,0
1767,-0.082932,0.830932,0.291943,-0.828664,0.592321,0,1
1768,-0.601123,0.826656,0.385754,-0.602037,0.17051,0,1
1769,-0.182607,0.309021,0.756778,0.167623,-0.604063,1,0
1770,0.356111,0.738569,0.368348,-0.228085,0.656153,0,1
1771,-0.911547,0.680713,0.074844,0.671102,0.558808,0,1
1772,0.288697,0.784816,0.861236,-0.183467,-0.525604,1,0
1773,0.83986,0.195267,0.484287,-0.589489,-0.586,0,1
1774,0.120788,0.969461,0.636736,-0.343357,-0.616642,1,0
1775,0.02477,0.395239,0.306113,-0.774613,-0.486217,1,0
1776,0.313631,0.550885,0.925554,-0.03675,0.323641,1,0
1777,0.089795,0.586271,0.881446,-0.688098,0.665542,1,0
1778,-0.981791,0.764095,0.388894,-0.682459,-0.504904,0,1
1779,0.550686,0.717905,0.387566,0.014238,-0.745415,0,1
1780,-0.011352,0.925115,0.185726,-0.943553,0.08972,0,1
1781,0.382467,0.184278,0.498353,-0.045733,0.498393,0,1
1782,-0.302841,0.711584,0.904005,0.53082,-0.65467,1,0
1783,-0.154924,0.596488,0.18574,-0.086598,-0.062413,1,0
1784,-0.13471,0.756051,0.319663,0.749911,-0.930864,1,0
1785,-0.410088,0.5826,0.345823,-0.700807,0.129953,0,1
1786,0.261319,0.63639,0.221942,-0.691872,-0.073313,1,0
1787,-0.067487,0.101837,0.184089,0.584455,0.399827,1,0
1788,-0.157214,0.722129,0.277035,-0.342414,0.729313,1,0
1789,0.073863,0.342928,0.139777,0.888535,-0.431694,1,0
1790,0.200161,0.382573,0.448937,0.927552,-0.273759,0,1
1791,0.387406,0.793706,0.227136,0.976248,-0.756097,0,1
1792,0.615759,0.162135,0.898428,0.290066,0.233268,1,0
1793,0.175255,0.732645,0.523196,-0.788211,0.228074,1,0
1794,0.784366,0.220617,0.673339,0.926064,0.388841,0,1
1795,0.007876,0.730456,0.189376,-0.312731,-0.665221,1,0
1796,0.791906,0.581288,0.912486,-0.680452,-0.181668,0,1
1797,0.359123,0.036969,0.528127,0.931287,-0.109401,0,1
1798,0.291298,0.106457,0.618675,0.047291,0.640559,0,1
1799,-0.538024,0.258977,0.804693,0.255515,-0.192488,1,0
1800,-0.737581,0.893233,0.257642,-0.600747,-0.479672,0,1
1801,-0.034724,0.244484,0.182078,0.151206,0.563547,1,0
1802,-0.059799,0.307854,0.864907,-0.734119,-0.924147,1,0
1803,0.110512,0.916419,0.347059,-0.999031,0.220523,1,0
1804,0.399455,0.224435,0.211478,-0.863471,-0.940214,0,1
